Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 下午 12:07:46
Collection Length (seconds):, 41.9985
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
0.1508824, -0.0125887, 1.2825, -0.0787354, 1.2825, -0.9488525, 1.2825, -0.3909912, 1.2825, 0.1450382, 1.2825, 0.2519084, 1.2825, -4.0152674
0.1516765, -0.0159457, 1.28925, -0.0666504, 1.28925, -0.9500732, 1.28925, -0.3868408, 1.28925, 0.3587786, 1.28925, 0.2824427, 1.28925, -3.7633588
0.1524706, -0.0182956, 1.296, -0.0692139, 1.296, -0.9514771, 1.296, -0.3858643, 1.296, 0.3053435, 1.296, 0.5267175, 1.296, -3.740458
0.1532647, -0.0224918, 1.30275, -0.0697632, 1.30275, -0.9570923, 1.30275, -0.3842773, 1.30275, 0.4198473, 1.30275, 0.7480916, 1.30275, -3.4580152
0.1540588, -0.0234989, 1.3095, -0.0664062, 1.3095, -0.9587402, 1.3095, -0.3892822, 1.3095, 0.1374046, 1.3095, 1.0534351, 1.3095, -3.3129771
0.1548529, -0.0117494, 1.31625, -0.0700073, 1.31625, -0.958313, 1.31625, -0.3864746, 1.31625, -0.2748092, 1.31625, 1.3129771, 1.31625, -3.2061069
0.1556471, -0.0068818, 1.323, -0.0758057, 1.323, -0.9598389, 1.323, -0.3838501, 1.323, -0.1526718, 1.323, 1.9694656, 1.323, -2.961832
0.1564412, -0.012253, 1.32975, -0.0776978, 1.32975, -0.9585571, 1.32975, -0.3829346, 1.32975, -0.129771, 1.32975, 2.4045801, 1.32975, -2.7557251
0.1572353, -0.0095674, 1.3365, -0.0788574, 1.3365, -0.9627075, 1.3365, -0.3824463, 1.3365, -0.7099237, 1.3365, 2.519084, 1.3365, -2.5496182
0.1580294, -0.0060426, 1.34325, -0.0793457, 1.34325, -0.9620361, 1.34325, -0.3823853, 1.34325, -0.8320611, 1.34325, 2.6793892, 1.34325, -2.5572519
